Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2025.0,Marketing Manager,Tutti Mimo,Other,Marketing & Communications,Marketing & Communications,,,https://www.instagram.com/tuttimimo/,Retail,PRE,,58
2025.0,BIE Peer Academic Advisor,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://careercentre.economics.ubc.ca/volunteer-with-us/,,PRE,,80
2025.0,Chapman Learning Commons Project Assistant,UBC,Academia,Post-Secondary Institution,"Administration and Office Management, Project / Program Development",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Student Ambassador,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Teaching Assistant,UBC,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Arts Peer Advisor,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Jumpstart Orientation Leader,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Orientation Leader,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Peer Mentor,UBC,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Student Financial Management Assistant,UBC,Academia,Post-Secondary Institution,Administration and Office Management,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Teaching Assistant- ECON 102 Macroeconomics,UBC,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Teaching Assistant- ECON 255,UBC,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Teaching Assistant-CPSC 430,UBC,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Finance Assistant Worklearn,UBC,Academia,Post-Secondary Institution,"Administration and Office Management, Finance & Banking",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Finance Assistant Worklearn and Project Manager,UBC,Academia,Post-Secondary Institution,"Project / Program Development, Administration and Office Management, Finance & Banking",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,COMET Project Research Assistant to Dr. Jonathan Graves,UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management, Project / Program Development",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Project Researcher,UBC,Academia,Post-Secondary Institution,"Research, Project / Program Development",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Research Assistant,UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Research Assistant,UBC,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Research Intern,UBC,Academia,Post-Secondary Institution,"Internships, Research",,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Residence Advisor,UBC ,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2025.0,Employer & Alumni Engagement Assistant,UBC Career Centre,Academia,Post-Secondary Institution,Administration and Office Management,,,https://students.ubc.ca/about-student-services/ubc-career-centre/,,PRE,,80
2025.0,First Year Experience Student Coordinator,UBC Career Centre,Academia,Post-Secondary Institution,Project / Program Development,,,https://students.ubc.ca/about-student-services/ubc-career-centre/,,PRE,,80
2025.0,Collegia Advisor - First Year Exerience Team,UBC Centre for Student Involvement & Careers,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://students.ubc.ca/about-student-services/ubc-career-centre/,,PRE,,80
2025.0,Senior Collegia Advisor,UBC Centre for Student Involvement & Careers,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://students.ubc.ca/about-student-services/ubc-career-centre/,,PRE,,80
2025.0,Learning Technology Rover,"UBC Centre for Teaching, Learning and Technology",Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://ctlt.ubc.ca/?query-4-search-1=&query-4-page=1,IT,PRE,,80
2025.0,Cultural Assistant,UBC English Language Institute,Academia,Post-Secondary Institution,Administration and Office Management,,,https://eli.ubc.ca/apply-now/,,PRE,,80
2025.0,Finance Assistant,UBC Faculty of Land and Food Systems,Academia,Post-Secondary Institution,"Administration and Office Management, Finance & Banking",,,https://www.landfood.ubc.ca/,,PRE,,80
2025.0,Research Assistant,UBC REX Program,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://www.linkedin.com/company/ubcuro/about/,,PRE,,80
2025.0,Teaching Assistant- Strategic Management (COMM 491),UBC Sauder,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2025.0,Teaching Assistant,UBC Sauder School of Business,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2025.0,Teaching Assistant,UBC Sauder School of Business,Academia,Post-Secondary Institution,"Academia, Administration and Office Management",,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2025.0,Teaching Assistant - COEC 381 (Investment Theory),UBC Sauder School of Business,Academia,Post-Secondary Institution,"Academia, Administration and Office Management, Finance & Banking",,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2025.0,Research Assistant,UBC Sauder School of Business,Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2025.0,"Climate-Focused Reporting Analyst, BMO SME Climate Clinic",UBC Sauder School of Business,Academia,Post-Secondary Institution,Post-Secondary Institution,,,https://www.sauder.ubc.ca/about-ubc-sauder/careers,,PRE,,80
2025.0,Climate Policy Research Assistant,UBC School of Public Policy and Global Affairs (SPPGA),Academia,Post-Secondary Institution,"Research, Administration and Office Management",,,https://sppga.ubc.ca/about/opportunities/,,PRE,,80
2025.0,Partnership Associate,Uber,Other,Internships,Internships,,,https://www.uber.com/ca/en/careers/?uclick_id=a5dcb1fd-85b7-4481-8f7b-b0faad46ff77,,POST,,73
2025.0,Strategic Partnerships Associate,Uber,Other,Internships,Internships,,,https://www.uber.com/ca/en/careers/?uclick_id=a5dcb1fd-85b7-4481-8f7b-b0faad46ff78,Internet Marketplace,PRE,,73
2025.0,Non-Profit Foundation Advisor,UHUBOR COMMUNICATIONS,Other,Marketing & Communications,Technology,,,http://uhuboredu.com/en/,Software Development,PRE,,65
2025.0,Project Mentor and Coach,UHUBOR COMMUNICATIONS,Other,Marketing & Communications,Project / Program Development,,,http://uhuboredu.com/en/,Software Development,PRE,,65
2025.0,Carbon Offsets Research Assistant,UHUBOR COMMUNICATIONS,Other,Research,Administration and Office Management,,,http://uhuboredu.com/en/,Software Development,PRE,,100
2025.0,Business Analysis Intern,Ultralogix,Data Science,Business & Enterprise,Internships,,,https://www.ultralogix.ca/,,PRE,,57
2025.0,Youth Worker,United Nations Association of Pakistan (UNAP),Government and NGO's/No-Profit Organizations (NPOs),Government,Government,,,https://una.org.pk/individuals/,,PRE,,50
2025.0,Research Assistant,Universidad de Piura,Academia,Research,Administration and Office Management,,,https://www.udep.edu.pe/,,PRE,,100
2025.0,Impact Strategy Analyst - Financial Health & Inclusion,Vancity,Wealth Management,Insurance,Strategy Consulting,,,https://www.vancity.com/careers/,Health,PRE,,56
2025.0,Cardholder Care Agent,Vancity,Wealth Management,Real Estate,Real Estate,,,https://www.vancity.com/careers/,,POST,,55
2025.0,Business Operations Associate,Vancouver Aquarium,Other,Business & Enterprise,Operations and Supply Chain Management,,,https://www.vanaqua.org/Careers,Tourism &Education/Hospitality,PRE,,62
2025.0,Customer Service Representative,Vancouver Bullion & Currency Exchange (VBCE),Finance - Sales and Trading,Real Estate,Customer Experience and Service Management,,,https://www.vbce.ca/careers,,PRE,,64
2025.0,Exhibit Services Ambassador,Vancouver Convention Centre,Other,Government,Technology,,,https://www.vancouverconventioncentre.com/careers,Hospitality,POST,Started during degree,60
2025.0,Guest Services Coordinator,Vancouver Convention Centre,Other,Government,Project / Program Development,,,https://www.vancouverconventioncentre.com/careers,Hospitality,POST,Started during degree,60
2025.0,Research Assistant,Vancouver Local Immigration Partnership,Government and NGO's/No-Profit Organizations (NPOs),Research,Administration and Office Management,,,https://vancouverlip.org/home-v1,,PRE,,100
2025.0,Research intern,VSE,Academia,Research,Internships,,,https://economics.ubc.ca/about/job-opportunities/,,POST,Started during degree,100
2025.0,Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Summer Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,POST,,100
2025.0,Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Business Development and Events Coordinator,VSE,Academia,Business & Enterprise,"Sales / Business Development, Project / Program Development",,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,62
2025.0,Undergraduate Research Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Teaching Assistant- Corporate Finance,VSE,Academia,Insurance,"Academia, Administration and Office Management, Finance & Banking",,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,67
2025.0,Research assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Research Assistant & Undergraduate Academic Assistant,VSE,Academia,Research,Administration and Office Management,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Research Intern,VSE,Academia,Research,Internships,,,https://economics.ubc.ca/about/job-opportunities/,,PRE,,100
2025.0,Business Analysis and Data Management Coordinator,VSECC,Academia,Government,"Data Science & Analytics, Project / Program Development",,,https://careercentre.economics.ubc.ca/volunteer-with-us/,,POST,,60
2025.0,Business Development Coordinator,VSECC,Academia,Business & Enterprise,"Sales / Business Development, Project / Program Development",,,https://careercentre.economics.ubc.ca/volunteer-with-us/,,PRE,,62
2025.0,Program Developer,VSECC,Academia,Research,Technology,,,https://careercentre.economics.ubc.ca/volunteer-with-us/,,PRE,,50
2025.0,Program Development Coordinator,VSECC,Academia,Government,Project / Program Development,,,https://careercentre.economics.ubc.ca/volunteer-with-us/,,PRE,,60
2025.0,Data Analytics Portfolio Lead,VSECC,Academia,Data Science & Analytics,Finance & Banking,,,https://careercentre.economics.ubc.ca/volunteer-with-us/,,PRE,,58
2025.0,Research Intern,Women's Economic Council,Government and NGO's/No-Profit Organizations (NPOs),Research,Internships,,,https://womenseconomiccouncil.ca/careers/,,PRE,,100
2025.0,Research Intern,Women's Economic Council,Government and NGO's/No-Profit Organizations (NPOs),Research,Internships,,,https://womenseconomiccouncil.ca/careers/,,PRE,,100
2025.0,Summer Research Intern,Women's Economic Council,Government and NGO's/No-Profit Organizations (NPOs),Research,Internships,,,https://womenseconomiccouncil.ca/careers/,,PRE,,100
2025.0,Partnership Development Representative,Workden.,Other,Real Estate,Real Estate,,,https://www.linkedin.com/company/workden/about/,Hospitality,PRE,,64
2025.0,Partnerships Development Representative,Workden.,Other,Real Estate,Real Estate,,,https://www.linkedin.com/company/workden/about/,Hospitality,PRE,,64
2025.0,Laborer,Zepto Contracting Ltd.,Other,Finance & Banking,Finance & Banking,,,https://zeptoasbestos.ca/,Construction,POST,Started during degree,80
2025.0,ESG Consultant,Zircon Industry Association,Other,Law,Consulting & Advisory,,,https://www.zircon-association.org/,Mining,POST,,67
2025.0,Food Server,ZUBU Ramen,Other,"Hospitality & Retail (Food, Service Industries)","Hospitality & Retail (Food, Service Industries)",,,https://byzubu.com/ramen/careers/,Food/Hospitality,PRE,,59
2024.0,Corporate Development Analyst,Aarista Technologies,Health/Policy/Research,Technology,Technology,,,https://aarista.com/,Business analytics,,,90
2024.0,Equity Research Associate,AlphaSense,Other,Research,Investment Banking,,,https://www.alpha-sense.com/careers/,Software development,,,100
2024.0,Financial Associate I - Taxonomy,AlphaSense,,Law,Law,,,https://www.alpha-sense.com/careers/,,,,67
2024.0,Procurement Analyst,"Apollo Global Management, Inc.",Finance - Asset Management,Government,Operations and Supply Chain Management,,,https://www.apollo.com/careers,,POST,,60
2024.0,Team Lead,Aritzia,Other,Law,Law,,,https://www.aritzia.com/en/aritzia/corporate-hub/careers/careers-landing-page,Retail,,,67
2024.0,Graphic Design Artist,Baha Design,Other,Academia,Academia,,,https://www.linkedin.com/company/bahadesign/,Graphic design,POST,,50
2024.0,"Consultant Trainee, Risk Advisory",Baker Tilly,Finance - Corporate Finance,Law,Consulting & Advisory,,,https://www.bakertilly.ca/careers,,POST,,67
2024.0,Investments Intern,"Balfour Pacific Capital, Inc.",Finance - Private Equity,Government,"Internships, Finance & Banking",,,https://balfourpacific.com/,,PRE,"Internship, but don't know when graduated",60
2024.0,"Research Assistant, Price Analytics Team",Bank of Korea,Government and NGO's/No-Profit Organizations (NPOs),Research,"Administration and Office Management, Data Science & Analytics",,,https://www.bok.or.kr/eng/main/main.do,central bank,,,100
2024.0,Cloud Consultant,BDO Digital,Consulting,Consulting & Advisory,Consulting & Advisory,,,https://www.bdo.ca/careers,Technology,,,57
2024.0,Commercial Analyst Development Program (paid),BMO,Wealth Management,Finance & Banking,Finance & Banking,,,https://jobs.bmo.com/ca/en?icid=tl-FEAT2953BRND4-AJBMOH354,,,,80
2024.0,Analyst,BMO,Wealth Management,Finance & Banking,Finance & Banking,,,https://jobs.bmo.com/ca/en?icid=tl-FEAT2953BRND4-AJBMOH354,,,,80
2024.0,Client Service Assistant ,BMO,,Finance & Banking,Administration and Office Management,,,https://jobs.bmo.com/ca/en?icid=tl-FEAT2953BRND4-AJBMOH354,,,,80
2024.0,Client Service Associate,BMO,,Finance & Banking,Finance & Banking,,,https://jobs.bmo.com/ca/en?icid=tl-FEAT2953BRND4-AJBMOH354,,,,80
2024.0,Customer Service Representative,BMO,,Finance & Banking,Customer Experience and Service Management,,,https://jobs.bmo.com/ca/en?icid=tl-FEAT2953BRND4-AJBMOH354,,,,80
2024.0,"Analyst, Asset Management & Sustainability",Bosa Properties,Other,Government,Government,,,https://bosaproperties.com/careers,Real Estate//sustainability,,,60
2024.0,Design Lead,CAIAI,,Law,Law,,,https://www.caiai.ca/,Graphic design,POST,,67
